origin_x,origin_y,height,aspect,slope,curvature,label
440364.9296028345,4397517.926562076,20334,88.84267,7.0559125,2.2499084,7
440365.4278549291,4397517.059529869,20334,88.84267,7.0559125,2.2499084,7
440365.9261070237,4397516.19249766,20337,81.719315,7.66186,2.249527,7
440366.4243591184,4397515.325465452,20308,87.81836,7.4826927,0.00038146973,7
440366.922611213,4397514.458433243,20308,87.81836,7.4826927,0.00038146973,7
440367.4208633076,4397513.591401036,20311,82.37185,8.039842,0.00038146973,7
440367.91911540227,4397512.724368827,20311,82.37185,8.039842,0.00038146973,7
440368.4173674969,4397511.857336619,20286,82.073074,8.505774,-0.99983215,7
440368.9156195915,4397510.99030441,20286,82.073074,8.505774,-0.99983215,7
440369.41387168615,4397510.123272202,20294,77.597115,8.76733,3.5003662,7
440369.91212378076,4397509.256239994,20294,77.597115,8.76733,3.5003662,7
440370.41037587536,4397508.389207786,20259,80.661606,8.110818,-4.5001984,7
440370.90862797,4397507.5221755775,20268,79.2157,9.108806,0.2494812,7
440371.40688006463,4397506.655143369,20268,79.2157,9.108806,0.2494812,7
440371.90513215924,4397505.7881111605,20276,75.465546,9.888942,2.499771,7
440372.4033842539,4397504.921078953,20239,78.17851,7.8170857,-7.499695,7
440372.9016363485,4397504.0540467445,20254,73.61046,8.813553,3.4992218,7
440373.3998884431,4397503.187014536,20254,73.61046,8.813553,3.4992218,7
440373.8981405378,4397502.3199823275,20261,72.52907,9.339358,-0.24986267,7
440374.3963926324,4397501.452950119,20230,72.225494,7.8106823,-3.4999847,7
440374.894644727,4397500.5859179115,20230,72.225494,7.8106823,-3.4999847,7
440375.39289682166,4397499.718885703,20242,63.325397,8.316773,-2.0004272,7
440375.8911489163,4397498.8518534945,20242,63.325397,8.316773,-2.0004272,7
440376.3894010109,4397497.984821286,20231,53.993793,7.0905523,-6.000519,7
440376.88765310554,4397497.1177890785,20231,53.993793,7.0905523,-6.000519,7
440377.38590520015,4397496.25075687,20252,54.074757,7.344504,3.7506104,7
440377.88415729476,4397495.383724662,20252,54.074757,7.344504,3.7506104,7
440378.3824093894,4397494.516692453,20226,41.72951,5.310905,-11.250687,7
440378.880661484,4397493.649660245,20250,47.44705,5.9095697,4.750061,7
440379.37891357864,4397492.782628037,20250,47.44705,5.9095697,4.750061,7
440379.8771656733,4397491.915595829,20259,47.18164,5.306129,-4.750061,7
440380.3754177679,4397491.04856362,20250,44.383938,4.699485,2.0000458,7
440380.8736698625,4397490.181531412,20259,56.618523,5.515035,-1.7501831,7
440381.3719219572,4397489.314499203,20259,56.618523,5.515035,-1.7501831,7
440381.8701740518,4397488.447466996,20259,56.618523,5.515035,-1.7501831,7
440382.3684261464,4397487.580434787,20252,57.308014,5.6830473,-1.9996643,7
440382.86667824106,4397486.713402579,20252,57.308014,5.6830473,-1.9996643,7
440383.36493033567,4397485.84637037,20266,68.12085,4.8889513,5.000305,7
440383.8631824303,4397484.979338162,20266,68.12085,4.8889513,5.000305,7
440384.36143452494,4397484.112305954,20249,79.99202,4.933166,-1.9996643,7
440384.85968661954,4397483.245273746,20249,79.99202,4.933166,-1.9996643,7
440385.35793871415,4397482.378241537,20249,79.99202,4.933166,-1.9996643,7
440385.8561908088,4397481.511209329,20257,77.691986,4.025117,5.0006866,7
440386.3544429034,4397480.644177121,20240,76.56181,4.153133,0.74920654,7
440386.85269499803,4397479.777144913,20243,84.55967,4.5230403,1.2496948,7
440387.3509470927,4397478.910112704,20243,84.55967,4.5230403,1.2496948,7
440387.8491991873,4397478.043080496,20248,90.0,4.2179275,6.7497253,7
440388.3474512819,4397477.176048287,20225,86.04245,5.688612,-0.99983215,7
440388.8457033766,4397476.30901608,20228,85.91438,5.0133204,2.2499084,7
440389.3439554712,4397475.441983871,20228,85.91438,5.0133204,2.2499084,7
440389.8422075658,4397474.574951663,20228,85.91438,5.0133204,2.2499084,7
440390.34045966045,4397473.707919454,20214,83.40326,5.2841015,3.4999847,7
440390.83871175506,4397472.840887246,20214,83.40326,5.2841015,3.4999847,7
440391.3369638497,4397471.973855038,20214,83.56526,4.781773,0.7499695,7
440391.83521594433,4397471.10682283,20214,83.56526,4.781773,0.7499695,7
440392.33346803894,4397470.239790621,20199,80.95243,5.674355,0.7507324,7
440392.8317201336,4397469.372758413,20199,80.95243,5.674355,0.7507324,7
440393.3299722282,4397468.505726205,20199,80.95243,5.674355,0.7507324,7
440393.8282243228,4397467.638693997,20202,81.544975,5.3425555,1.7505646,7
440394.3264764175,4397466.771661788,20179,79.2157,6.101055,-3.0006409,7
440394.8247285121,4397465.90462958,20187,73.10135,5.8924294,0.24986267,7
440395.3229806067,4397465.037597371,20187,73.10135,5.8924294,0.24986267,7
440395.82123270136,4397464.170565164,20197,76.1593,5.0762143,7.500458,7
440396.31948479597,4397463.303532955,20170,75.06858,6.641121,-2.5001526,7
440396.8177368906,4397462.436500747,20170,75.06858,6.641121,-2.5001526,7
440397.31598898524,4397461.569468538,20178,76.045494,6.0655475,1.2496948,7
440397.81424107985,4397460.70243633,20178,76.045494,6.0655475,1.2496948,7
440398.31249317445,4397459.835404122,20162,70.93081,6.1147027,-2.2506714,7
440398.8107452691,4397458.968371914,20162,70.93081,6.1147027,-2.2506714,7
440399.3089973637,4397458.101339705,20173,81.027374,5.4936347,5.7495117,7
440399.80724945833,4397457.234307497,20173,81.027374,5.4936347,5.7495117,7
440400.305501553,4397456.367275288,20148,77.51192,5.448482,-2.500534,7
440400.8037536476,4397455.500243081,20152,85.03026,4.9480715,-0.49972534,7
440401.3020057422,4397454.633210872,20152,85.03026,4.9480715,-0.49972534,7
440401.8002578369,4397453.766178664,20155,85.985825,4.085426,2.0000458,7
440402.2985099315,4397452.899146455,20138,81.3572,4.5182576,-1.2496948,7
440402.7967620261,4397452.032114248,20142,90.90938,4.503315,2.9994965,7
440403.29501412075,4397451.165082039,20142,90.90938,4.503315,2.9994965,7
440403.79326621536,4397450.298049831,20138,88.12212,4.3627,-2.4990082,7
440404.29151830997,4397449.431017622,20123,87.22978,4.436729,-1.5007019,7
440404.78977040463,4397448.563985414,20123,87.22978,4.436729,-1.5007019,7
440405.28802249924,4397447.696953206,20127,78.86369,4.6250577,0.7507324,7
440405.78627459385,4397446.829920998,20127,78.86369,4.6250577,0.7507324,7
440406.2845266885,4397445.962888789,20114,79.57419,4.5418386,0.24986267,7
440406.7827787831,4397445.095856581,20114,79.57419,4.5418386,0.24986267,7
440407.2810308777,4397444.228824372,20117,78.51102,4.4854865,0.24986267,7
440407.7792829724,4397443.361792165,20117,78.51102,4.4854865,0.24986267,7
440408.277535067,4397442.494759956,20099,79.17699,4.946018,-1.9992828,7
440408.7757871616,4397441.627727748,20104,77.300415,5.1982093,-0.5004883,7
440409.27403925627,4397440.760695539,20104,77.300415,5.1982093,-0.5004883,7
440409.7722913509,4397439.893663331,20109,83.02723,5.0019135,2.499771,7
440410.2705434455,4397439.026631123,20088,77.52489,4.137158,-4.749298,7
440410.76879554015,4397438.159598915,20094,76.56181,4.153133,-0.49972534,7
440411.26704763476,4397437.292566706,20094,76.56181,4.153133,-0.49972534,7
440411.76529972936,4397436.425534498,20094,76.56181,4.153133,-0.49972534,7
440412.263551824,4397435.55850229,20082,64.98311,3.5519948,-5.4992676,7
440412.76180391863,4397434.691470082,20082,64.98311,3.5519948,-5.4992676,7
440413.26005601324,4397433.824437873,20092,56.592175,4.0257497,-1.2504578,7
440413.7583081079,4397432.957405665,20092,56.592175,4.0257497,-1.2504578,7
440414.2565602025,4397432.0903734565,20087,59.215855,3.912104,-3.0006409,7
440414.7548122971,4397431.223341249,20087,59.215855,3.912104,-3.0006409,7
440415.2530643918,4397430.35630904,20087,59.215855,3.912104,-3.0006409,7
440415.7513164864,4397429.489276832,20096,54.090275,3.8407562,0.7507324,7
440416.249568581,4397428.6222446235,20083,59.77455,4.7551284,-1.2500763,7
440416.74782067566,4397427.755212415,20096,65.772255,4.7016478,5.5007935,7
440417.2460727703,4397426.888180207,20096,65.772255,4.7016478,5.5007935,7
440417.7443248649,4397426.021147999,20098,87.03906,4.1522126,4.4994354,7
440418.24257695954,4397425.1541157905,20077,86.59356,6.004625,-1.7494202,7
440418.74082905415,4397424.287083582,20086,84.255844,6.059713,9.500122,7
440419.23908114876,4397423.420051374,20086,84.255844,6.059713,9.500122,7
440419.7373332434,4397422.553019166,20086,84.255844,6.059713,9.500122,7
440420.235585338,4397421.6859869575,20054,69.805664,6.6095605,-11.250305,7
440420.7338374327,4397420.818954749,20054,69.805664,6.6095605,-11.250305,7
440421.2320895273,4397419.951922541,20079,82.04247,6.6947584,14.749527,7
440421.7303416219,4397419.084890333,20079,82.04247,6.6947584,14.749527,7
440422.2285937166,4397418.2178581245,20040,103.636696,6.203067,-3.5003662,7
440422.7268458112,4397417.350825916,20040,103.636696,6.203067,-3.5003662,7
440423.2250979058,4397416.483793708,20040,103.636696,6.203067,-3.5003662,7
440423.72335000045,4397415.616761499,20039,91.660286,4.9316216,-0.99983215,7
440424.22160209506,4397414.749729292,20024,86.42367,4.582808,1.2508392,7
440424.71985418967,4397413.882697083,20023,68.428696,4.9549947,-6.000519,7
440425.21810628433,4397413.015664875,20023,68.428696,4.9549947,-6.000519,7
440425.71635837894,4397412.148632666,20036,42.978634,8.550587,-8.999634,7
440426.21461047354,4397411.281600458,20018,60.03043,5.644834,-3.0006409,7
440426.7128625682,4397410.41456825,20018,60.03043,5.644834,-3.0006409,7
440345.7157977066,4397553.863663638,20574,5.194428,5.5203147,10.250473,8
440346.21431525017,4397552.996784028,20562,8.447527,3.651514,-8.750534,8
440346.71283279377,4397552.129904417,20568,43.854237,5.0521574,-8.750534,8
440347.2113503373,4397551.263024807,20568,43.854237,5.0521574,-8.750534,8
440347.70986788085,4397550.396145197,20568,43.854237,5.0521574,-8.750534,8
440348.2083854244,4397549.529265586,20583,37.715977,6.7587647,5.7502747,8
440348.706902968,4397548.662385976,20583,37.715977,6.7587647,5.7502747,8
440349.20542051154,4397547.795506366,20593,49.55742,6.976193,-2.5009155,8
440349.7039380551,4397546.928626755,20593,49.55742,6.976193,-2.5009155,8
440350.2024555987,4397546.061747145,20566,81.46028,11.189681,-16.249847,8
440350.70097314223,4397545.194867535,20566,81.46028,11.189681,-16.249847,8
440351.1994906858,4397544.327987924,20591,109.85522,13.453509,28.00026,8
440351.6980082293,4397543.461108315,20591,109.85522,13.453509,28.00026,8
440352.1965257729,4397542.594228704,20525,110.80375,12.405575,-8.250046,8
440352.69504331646,4397541.727349094,20504,97.93555,11.7633915,-8.000565,8
440353.19356086,4397540.860469484,20504,97.93555,11.7633915,-8.000565,8
440353.6920784036,4397539.993589873,20516,81.73283,12.499124,-2.7492523,8
440354.19059594715,4397539.126710263,20479,77.607285,8.121277,-2.0008087,8
440354.6891134907,4397538.259830653,20482,80.537674,6.936248,-3.4988403,8
440355.18763103423,4397537.392951042,20482,80.537674,6.936248,-3.4988403,8
440355.68614857784,4397536.526071432,20482,80.537674,6.936248,-3.4988403,8
440356.1846661214,4397535.659191822,20474,41.185925,4.558327,-3.2489777,8
440356.6831836649,4397534.792312211,20474,41.185925,4.558327,-3.2489777,8
440357.1817012085,4397533.925432601,20490,48.31778,3.495875,3.7490845,8
440357.68021875207,4397533.058552991,20490,48.31778,3.495875,3.7490845,8
440358.1787362956,4397532.19167338,20478,92.17474,2.8287177,-3.0002594,8
440358.67725383915,4397531.32479377,20478,92.17474,2.8287177,-3.0002594,8
440359.17577138275,4397530.45791416,20478,92.17474,2.8287177,-3.0002594,8
440359.6742889263,4397529.591034549,20480,100.98065,2.442526,1.0005951,8
440360.17280646984,4397528.724154939,20475,104.47029,2.291727,4.7496796,8
440360.67132401344,4397527.857275329,20466,138.76404,3.8513615,0.7507324,8
440361.169841557,4397526.990395718,20466,138.76404,3.8513615,0.7507324,8
440361.6683591005,4397526.123516108,20454,147.45825,4.4513273,0.749588,8
440362.16687664407,4397525.256636498,20445,144.09027,3.8407562,-0.0,8
440362.6653941877,4397524.389756887,20445,144.09027,3.8407562,-0.0,8
440363.1639117312,4397523.522877277,20433,153.01978,8.771156,6.5006256,8
440363.66242927476,4397522.655997667,20433,153.01978,8.771156,6.5006256,8
440364.16094681836,4397521.789118057,20352,157.61987,14.186633,-22.749329,8
440364.6594643619,4397520.922238447,20352,157.61987,14.186633,-22.749329,8
440365.15798190545,4397520.055358836,20334,121.23191,7.8242826,-5.000305,8
440365.656499449,4397519.188479226,20334,121.23191,7.8242826,-5.000305,8
440366.1550169926,4397518.321599616,20303,121.920876,5.133382,-8.499908,8
440366.65353453613,4397517.454720005,20303,121.920876,5.133382,-8.499908,8
440367.1520520797,4397516.587840395,20303,121.920876,5.133382,-8.499908,8
440367.6505696233,4397515.720960785,20308,87.81836,7.4826927,0.00038146973,8
440368.1490871668,4397514.854081174,20281,113.31771,4.514034,-9.500122,8
440368.64760471036,4397513.987201564,20281,91.7534,6.987177,-3.0002594,8
440369.1461222539,4397513.120321954,20281,91.7534,6.987177,-3.0002594,8
440369.6446397975,4397512.253442343,20286,82.073074,8.505774,-0.99983215,8
440370.14315734105,4397511.386562733,20255,86.42367,6.855998,-5.499649,8
440370.6416748846,4397510.519683123,20255,86.42367,6.855998,-5.499649,8
440371.1401924282,4397509.652803512,20259,80.661606,8.110818,-4.5001984,8
440371.63870997174,4397508.785923902,20259,80.661606,8.110818,-4.5001984,8
440372.1372275153,4397507.919044292,20236,83.38201,6.4970727,-6.2496185,8
440372.6357450588,4397507.052164681,20236,83.38201,6.4970727,-6.2496185,8
440373.1342626024,4397506.185285071,20239,78.17851,7.8170857,-7.499695,8
440373.63278014597,4397505.318405461,20239,78.17851,7.8170857,-7.499695,8
440374.1312976895,4397504.45152585,20220,76.2184,9.67781,4.7496796,8
440374.6298152331,4397503.58464624,20221,70.615486,8.144452,-5.7491302,8
440375.12833277666,4397502.7177666295,20221,70.615486,8.144452,-5.7491302,8
440375.6268503202,4397501.85088702,20230,72.225494,7.8106823,-3.4999847,8
440376.12536786374,4397500.98400741,20210,59.420773,7.2811923,1.0005951,8
440376.62388540735,4397500.117127799,20213,52.93276,6.21364,-11.499405,8
440377.1224029509,4397499.250248189,20213,52.93276,6.21364,-11.499405,8
440377.62092049443,4397498.383368579,20213,52.93276,6.21364,-11.499405,8
440378.11943803803,4397497.516488968,20219,39.718758,6.0298243,-2.9994965,8
440378.6179555816,4397496.649609358,20219,39.718758,6.0298243,-2.9994965,8
440379.1164731251,4397495.782729748,20226,41.72951,5.310905,-11.250687,8
440379.61499066866,4397494.915850137,20226,41.72951,5.310905,-11.250687,8
440380.11350821226,4397494.048970527,20230,33.465378,5.0521574,-9.499741,8
440380.6120257558,4397493.182090917,20230,33.465378,5.0521574,-9.499741,8
440381.11054329935,4397492.315211306,20250,44.383938,4.699485,2.0000458,8
440381.60906084295,4397491.448331696,20250,44.383938,4.699485,2.0000458,8
440382.1075783865,4397490.581452086,20244,53.378674,6.574394,10.000229,8
440382.60609593004,4397489.714572475,20237,63.434948,4.7931843,-10.500717,8
440383.1046134736,4397488.847692865,20237,63.434948,4.7931843,-10.500717,8
440383.6031310172,4397487.980813255,20252,57.308014,5.6830473,-1.9996643,8
440384.1016485607,4397487.113933644,20236,52.65771,6.058045,-4.5001984,8
440384.60016610427,4397486.247054034,20247,70.51387,4.925954,0.99983215,8
440385.09868364787,4397485.380174424,20247,70.51387,4.925954,0.99983215,8
440385.5972011914,4397484.513294813,20247,70.51387,4.925954,0.99983215,8
440386.09571873496,4397483.646415203,20230,69.32558,4.0503564,-7.7495575,8
440386.5942362785,4397482.7795355925,20230,69.32558,4.0503564,-7.7495575,8
440387.0927538221,4397481.912655983,20240,76.56181,4.153133,0.74920654,8
440387.59127136564,4397481.045776373,20240,76.56181,4.153133,0.74920654,8
440388.0897889092,4397480.178896762,20223,85.7636,5.797227,-2.0004272,8
440388.5883064528,4397479.312017152,20223,85.7636,5.797227,-2.0004272,8
440389.08682399633,4397478.445137542,20223,85.7636,5.797227,-2.0004272,8
440389.5853415399,4397477.578257931,20225,86.04245,5.688612,-0.99983215,8
440390.0838590834,4397476.711378321,20205,84.255844,6.059713,0.5001068,8
440390.582376627,4397475.844498711,20207,78.27489,5.795263,-1.9992828,8
440391.08089417056,4397474.9776191,20207,78.27489,5.795263,-1.9992828,8
440391.5794117141,4397474.11073949,20214,83.40326,5.2841015,3.4999847,8
440392.0779292577,4397473.24385988,20192,82.91672,6.075536,1.0002136,8
440392.57644680125,4397472.376980269,20192,82.91672,6.075536,1.0002136,8
440393.0749643448,4397471.510100659,20193,79.633675,5.9487996,-2.0008087,8
440393.57348188834,4397470.643221049,20193,79.633675,5.9487996,-2.0008087,8
440394.07199943194,4397469.776341438,20179,82.7468,5.9349713,1.7494202,8
440394.5705169755,4397468.909461828,20179,82.7468,5.9349713,1.7494202,8
440395.069034519,4397468.042582218,20179,79.2157,6.101055,-3.0006409,8
440395.5675520626,4397467.175702607,20179,79.2157,6.101055,-3.0006409,8
440396.06606960617,4397466.308822997,20165,74.577835,6.436443,-0.00038146973,8
440396.5645871497,4397465.441943387,20165,74.577835,6.436443,-0.00038146973,8
440397.06310469325,4397464.575063776,20165,74.577835,6.436443,-0.00038146973,8
440397.56162223686,4397463.708184166,20170,75.06858,6.641121,-2.5001526,8
440398.0601397804,4397462.841304556,20150,72.950966,5.6004786,-0.24986267,8
440398.55865732394,4397461.974424945,20155,72.43973,5.9134192,-1.9996643,8
440399.05717486754,4397461.107545336,20155,72.43973,5.9134192,-1.9996643,8
440399.5556924111,4397460.240665725,20162,70.93081,6.1147027,-2.2506714,8
440400.05420995463,4397459.373786115,20144,71.075356,5.284821,0.00038146973,8
440400.5527274982,4397458.506906505,20144,71.075356,5.284821,0.00038146973,8
440401.0512450418,4397457.640026894,20148,77.51192,5.448482,-2.500534,8
440401.5497625853,4397456.773147284,20148,77.51192,5.448482,-2.500534,8
440402.04828012886,4397455.906267674,20136,79.77783,4.430416,-0.00038146973,8
440402.54679767246,4397455.039388063,20136,79.77783,4.430416,-0.00038146973,8
440403.045315216,4397454.172508453,20138,81.3572,4.5182576,-1.2496948,8
440403.54383275955,4397453.305628843,20138,81.3572,4.5182576,-1.2496948,8
440404.0423503031,4397452.438749232,20124,83.991,4.097877,0.7499695,8
440404.5408678467,4397451.571869622,20124,91.420265,4.326085,-0.749588,8
440405.03938539024,4397450.704990012,20124,91.420265,4.326085,-0.749588,8
440405.5379029338,4397449.838110401,20123,87.22978,4.436729,-1.5007019,8
440406.0364204774,4397448.971230791,20109,91.57655,3.8987246,-0.5004883,8
440406.5349380209,4397448.104351181,20109,80.537674,4.3480916,-2.500534,8
440407.03345556447,4397447.23747157,20109,80.537674,4.3480916,-2.500534,8
440407.531973108,4397446.37059196,20109,80.537674,4.3480916,-2.500534,8
440408.0304906516,4397445.50371235,20099,84.47246,4.4521847,1.7501831,8
440408.52900819515,4397444.636832739,20099,84.47246,4.4521847,1.7501831,8
440409.0275257387,4397443.769953129,20099,79.17699,4.946018,-1.9992828,8
440409.5260432823,4397442.903073519,20099,79.17699,4.946018,-1.9992828,8
440410.02456082584,4397442.036193908,20087,78.896164,3.8987246,-0.75035095,8
440410.5230783694,4397441.169314299,20087,78.896164,3.8987246,-0.75035095,8
440411.0215959129,4397440.302434688,20088,77.52489,4.137158,-4.749298,8
440411.5201134565,4397439.435555078,20088,77.52489,4.137158,-4.749298,8
440412.0186310001,4397438.568675468,20081,71.09542,2.7610273,2.249527,8
440412.5171485436,4397437.701795857,20081,75.96375,2.9503465,-1.7505646,8
440413.0156660872,4397436.834916247,20081,75.96375,2.9503465,-1.7505646,8
440413.51418363076,4397435.968036637,20082,64.98311,3.5519948,-5.4992676,8
440414.0127011743,4397435.101157026,20077,64.798874,2.6892483,0.5001068,8
440414.51121871785,4397434.234277416,20082,58.24052,3.5332677,0.7507324,8
440415.00973626145,4397433.367397806,20082,58.24052,3.5332677,0.7507324,8
440415.508253805,4397432.500518195,20082,58.24052,3.5332677,0.7507324,8
440416.00677134853,4397431.633638585,20079,64.29005,4.284403,3.9993286,8
440416.50528889213,4397430.766758975,20079,64.29005,4.284403,3.9993286,8
440417.0038064357,4397429.899879364,20083,59.77455,4.7551284,-1.2500763,8
440417.5023239792,4397429.032999754,20083,59.77455,4.7551284,-1.2500763,8
440418.00084152276,4397428.166120144,20076,77.93223,5.294648,2.2491455,8
440418.49935906637,4397427.299240533,20076,77.93223,5.294648,2.2491455,8
440418.9978766099,4397426.432360923,20076,77.93223,5.294648,2.2491455,8
440419.49639415345,4397425.565481313,20077,86.59356,6.004625,-1.7494202,8
440419.99491169705,4397424.698601702,20055,91.12331,5.4633436,-0.24986267,8
440420.4934292406,4397423.831722092,20050,84.86745,5.982486,-9.499741,8
440420.99194678414,4397422.964842482,20050,84.86745,5.982486,-9.499741,8
440421.4904643277,4397422.097962871,20054,69.805664,6.6095605,-11.250305,8
440421.9889818713,4397421.231083261,20045,77.1523,4.1797214,2.2499084,8
440422.4874994148,4397420.364203651,20045,77.1523,4.1797214,2.2499084,8
440422.98601695837,4397419.497324041,20044,91.016975,6.030453,-4.2491913,8
440423.484534502,4397418.630444431,20044,91.016975,6.030453,-4.2491913,8
440423.9830520455,4397417.76356482,20023,98.74616,4.699485,-2.25029,8
440424.48156958906,4397416.89668521,20023,98.74616,4.699485,-2.25029,8
440424.9800871326,4397416.0298056,20024,86.42367,4.582808,1.2508392,8
440425.4786046762,4397415.162925989,20024,86.42367,4.582808,1.2508392,8
440425.97712221975,4397414.296046379,20013,57.094757,2.8979042,-1.499176,8
440426.4756397633,4397413.429166769,20013,57.094757,2.8979042,-1.499176,8
440426.9741573069,4397412.562287158,20013,57.094757,2.8979042,-1.499176,8
440427.47267485043,4397411.695407548,20018,60.03043,5.644834,-3.0006409,8
440427.971192394,4397410.828527938,20012,92.16108,3.7929964,5.2497864,8
440346.29018366616,4397555.122620734,20559,353.09644,7.991686,22.749329,9
440346.779670121,4397554.250609834,20562,8.447527,3.651514,-8.750534,9
440347.2691565757,4397553.378598933,20562,8.447527,3.651514,-8.750534,9
440347.75864303054,4397552.5065880325,20562,8.447527,3.651514,-8.750534,9
440348.24812948535,4397551.634577133,20561,66.1135,5.466357,-3.250122,9
440348.7376159401,4397550.762566232,20561,66.1135,5.466357,-3.250122,9
440349.2271023949,4397549.8905553315,20583,37.715977,6.7587647,5.7502747,9
440349.7165888497,4397549.018544431,20583,37.715977,6.7587647,5.7502747,9
440350.2060753045,4397548.14653353,20576,79.24903,8.573989,9.999466,9
440350.6955617593,4397547.27452263,20576,79.24903,8.573989,9.999466,9
440351.1850482141,4397546.40251173,20576,79.24903,8.573989,9.999466,9
440351.67453466885,4397545.530500829,20566,81.46028,11.189681,-16.249847,9
440352.16402112367,4397544.658489929,20541,93.26016,11.18979,10.500336,9
440352.6535075785,4397543.786479028,20525,110.80375,12.405575,-8.250046,9
440353.14299403323,4397542.914468127,20525,110.80375,12.405575,-8.250046,9
440353.63248048804,4397542.042457227,20504,97.93555,11.7633915,-8.000565,9
440354.12196694285,4397541.170446327,20470,109.39781,8.033469,-11.7500305,9
440354.6114533976,4397540.298435426,20479,77.607285,8.121277,-2.0008087,9
440355.1009398524,4397539.426424526,20479,77.607285,8.121277,-2.0008087,9
440355.59042630723,4397538.554413625,20479,77.607285,8.121277,-2.0008087,9
440356.079912762,4397537.682402724,20465,59.893475,4.9138236,-0.7507324,9
440356.5693992168,4397536.810391824,20465,59.893475,4.9138236,-0.7507324,9
440357.05888567155,4397535.938380923,20474,41.185925,4.558327,-3.2489777,9
440357.54837212636,4397535.066370023,20474,41.185925,4.558327,-3.2489777,9
440358.03785858117,4397534.194359123,20483,58.19061,3.3252308,7.000351,9
440358.5273450359,4397533.322348222,20483,58.19061,3.3252308,7.000351,9
440359.01683149074,4397532.4503373215,20483,58.19061,3.3252308,7.000351,9
440359.50631794555,4397531.578326421,20478,92.17474,2.8287177,-3.0002594,9
440359.9958044003,4397530.70631552,20469,75.76272,2.4737496,-2.499771,9
440360.4852908551,4397529.8343046205,20475,104.47029,2.291727,4.7496796,9
440360.9747773099,4397528.96229372,20475,104.47029,2.291727,4.7496796,9
440361.4642637647,4397528.090282819,20466,138.76404,3.8513615,0.7507324,9
440361.9537502195,4397527.218271919,20456,137.17474,3.9971669,0.2494812,9
440362.4432366743,4397526.346261018,20456,137.17474,3.9971669,0.2494812,9
440362.93272312905,4397525.474250117,20445,144.09027,3.8407562,-0.0,9
440363.42220958386,4397524.602239218,20445,144.09027,3.8407562,-0.0,9
440363.9116960387,4397523.730228317,20433,153.01978,8.771156,6.5006256,9
440364.4011824934,4397522.858217416,20431,159.0151,11.059829,21.249771,9
440364.89066894824,4397521.986206516,20352,157.61987,14.186633,-22.749329,9
440365.38015540305,4397521.114195615,20352,157.61987,14.186633,-22.749329,9
440365.8696418578,4397520.242184714,20334,121.23191,7.8242826,-5.000305,9
440366.3591283126,4397519.370173815,20312,188.94275,7.1047125,-21.250534,9
440366.8486147674,4397518.498162914,20312,188.94275,7.1047125,-21.250534,9
440367.3381012222,4397517.626152013,20303,121.920876,5.133382,-8.499908,9
440367.827587677,4397516.754141113,20303,121.920876,5.133382,-8.499908,9
440368.3170741318,4397515.882130212,20281,113.31771,4.514034,-9.500122,9
440368.80656058656,4397515.0101193115,20281,113.31771,4.514034,-9.500122,9
440369.29604704137,4397514.138108411,20281,91.7534,6.987177,-3.0002594,9
440369.7855334962,4397513.266097511,20281,91.7534,6.987177,-3.0002594,9
440370.27501995093,4397512.3940866105,20258,117.19813,5.777993,-6.2496185,9
440370.76450640574,4397511.52207571,20255,86.42367,6.855998,-5.499649,9
440371.25399286055,4397510.650064809,20255,86.42367,6.855998,-5.499649,9
440371.7434793153,4397509.778053909,20259,80.661606,8.110818,-4.5001984,9
440372.2329657701,4397508.906043008,20237,73.24973,7.6577735,-1.5003204,9
440372.72245222493,4397508.034032108,20236,83.38201,6.4970727,-6.2496185,9
440373.2119386797,4397507.162021208,20236,83.38201,6.4970727,-6.2496185,9
440373.7014251345,4397506.290010307,20239,78.17851,7.8170857,-7.499695,9
440374.1909115893,4397505.417999406,20220,76.2184,9.67781,4.7496796,9
440374.68039804406,4397504.545988506,20220,76.2184,9.67781,4.7496796,9
440375.1698844989,4397503.673977605,20221,70.615486,8.144452,-5.7491302,9
440375.6593709536,4397502.801966705,20221,70.615486,8.144452,-5.7491302,9
440376.14885740844,4397501.929955805,20210,59.420773,7.2811923,1.0005951,9
440376.63834386325,4397501.057944904,20210,59.420773,7.2811923,1.0005951,9
440377.127830318,4397500.185934003,20213,52.93276,6.21364,-11.499405,9
440377.6173167728,4397499.313923103,20213,52.93276,6.21364,-11.499405,9
440378.1068032276,4397498.441912202,20215,50.927505,9.236593,19.74945,9
440378.5962896824,4397497.5699013015,20219,39.718758,6.0298243,-2.9994965,9
440379.0857761372,4397496.697890402,20219,39.718758,6.0298243,-2.9994965,9
440379.575262592,4397495.825879501,20226,41.72951,5.310905,-11.250687,9
440380.06474904675,4397494.953868601,20228,44.125324,6.6055565,9.249878,9
440380.55423550156,4397494.0818577,20230,33.465378,5.0521574,-9.499741,9
440381.0437219564,4397493.209846799,20230,33.465378,5.0521574,-9.499741,9
440381.5332084111,4397492.337835899,20250,44.383938,4.699485,2.0000458,9
440382.02269486594,4397491.465824999,20244,53.378674,6.574394,10.000229,9
440382.51218132075,4397490.593814098,20244,53.378674,6.574394,10.000229,9
440383.0016677755,4397489.721803198,20237,63.434948,4.7931843,-10.500717,9
440383.4911542303,4397488.849792297,20237,63.434948,4.7931843,-10.500717,9
440383.9806406851,4397487.977781396,20236,52.65771,6.058045,-4.5001984,9
440384.4701271399,4397487.105770496,20236,52.65771,6.058045,-4.5001984,9
