origin_x,origin_y,height,aspect,slope,label
440357.29112118983,4397553.045295513,"[20492, 20424, 20388, 20499, 20457, 20427, 20507, 20484, 20435]","[75.27172, 64.11973, 50.259266, 71.30102, 60.370945, 60.25512, 85.601295, 87.77408, 78.11134]","[13.412287, 15.676594, 11.977231, 9.734637, 12.957385, 13.050128, 7.42855, 10.037869, 10.988106]",16
440357.7933361682,4397552.180552711,"[20499, 20457, 20427, 20507, 20484, 20435, 20503, 20456, 20436]","[71.30102, 60.370945, 60.25512, 85.601295, 87.77408, 78.11134, 87.42926, 90.21786, 79.273705]","[9.734637, 12.957385, 13.050128, 7.42855, 10.037869, 10.988106, 8.71443, 9.334587, 8.216602]",16
440358.2955511466,4397551.315809907,"[20457, 20427, 20381, 20484, 20435, 20384, 20456, 20436, 20428]","[60.370945, 60.25512, 70.39407, 87.77408, 78.11134, 66.99484, 90.21786, 79.273705, 61.02298]","[12.957385, 13.050128, 14.114602, 10.037869, 10.988106, 13.662607, 9.334587, 8.216602, 10.166443]",16
440358.797766125,4397550.451067104,"[20457, 20427, 20381, 20484, 20435, 20384, 20456, 20436, 20428]","[60.370945, 60.25512, 70.39407, 87.77408, 78.11134, 66.99484, 90.21786, 79.273705, 61.02298]","[12.957385, 13.050128, 14.114602, 10.037869, 10.988106, 13.662607, 9.334587, 8.216602, 10.166443]",16
440359.2999811034,4397549.586324302,"[20484, 20435, 20384, 20456, 20436, 20428, 20481, 20445, 20410]","[87.77408, 78.11134, 66.99484, 90.21786, 79.273705, 61.02298, 72.538826, 73.957214, 68.51796]","[10.037869, 10.988106, 13.662607, 9.334587, 8.216602, 10.166443, 7.944639, 8.616261, 5.943485]",16
440359.8021960818,4397548.721581498,"[20484, 20435, 20384, 20456, 20436, 20428, 20481, 20445, 20410]","[87.77408, 78.11134, 66.99484, 90.21786, 79.273705, 61.02298, 72.538826, 73.957214, 68.51796]","[10.037869, 10.988106, 13.662607, 9.334587, 8.216602, 10.166443, 7.944639, 8.616261, 5.943485]",16
440360.3044110601,4397547.856838695,"[20436, 20428, 20376, 20445, 20410, 20413, 20460, 20420, 20429]","[79.273705, 61.02298, 55.124672, 73.957214, 68.51796, 65.95578, 71.15678, 75.06858, 87.917435]","[8.216602, 10.166443, 11.371724, 8.616261, 5.943485, 10.089585, 9.44852, 6.641121, 7.834187]",16
440360.8066260385,4397546.992095892,"[20436, 20428, 20376, 20445, 20410, 20413, 20460, 20420, 20429]","[79.273705, 61.02298, 55.124672, 73.957214, 68.51796, 65.95578, 71.15678, 75.06858, 87.917435]","[8.216602, 10.166443, 11.371724, 8.616261, 5.943485, 10.089585, 9.44852, 6.641121, 7.834187]",16
440361.3088410169,4397546.127353089,"[20445, 20410, 20413, 20460, 20420, 20429, 20475, 20431, 20389]","[73.957214, 68.51796, 65.95578, 71.15678, 75.06858, 87.917435, 112.409836, 100.762535, 103.90269]","[8.616261, 5.943485, 10.089585, 9.44852, 6.641121, 7.834187, 7.471964, 8.752433, 7.4102974]",16
440361.8110559953,4397545.262610286,"[20445, 20410, 20413, 20460, 20420, 20429, 20475, 20431, 20389]","[73.957214, 68.51796, 65.95578, 71.15678, 75.06858, 87.917435, 112.409836, 100.762535, 103.90269]","[8.616261, 5.943485, 10.089585, 9.44852, 6.641121, 7.834187, 7.471964, 8.752433, 7.4102974]",16
440362.3132709737,4397544.397867482,"[20410, 20413, 20328, 20420, 20429, 20385, 20431, 20389, 20363]","[68.51796, 65.95578, 67.43589, 75.06858, 87.917435, 86.46258, 100.762535, 103.90269, 81.63412]","[5.943485, 10.089585, 8.4310665, 6.641121, 7.834187, 9.770683, 8.752433, 7.4102974, 7.343308]",16
440362.8154859521,4397543.53312468,"[20420, 20429, 20385, 20431, 20389, 20363, 20426, 20396, 20395]","[75.06858, 87.917435, 86.46258, 100.762535, 103.90269, 81.63412, 90.32008, 49.267895, 26.22868]","[6.641121, 7.834187, 9.770683, 8.752433, 7.4102974, 7.343308, 6.3835206, 6.773275, 8.128652]",16
440363.31770093046,4397542.668381876,"[20420, 20429, 20385, 20431, 20389, 20363, 20426, 20396, 20395]","[75.06858, 87.917435, 86.46258, 100.762535, 103.90269, 81.63412, 90.32008, 49.267895, 26.22868]","[6.641121, 7.834187, 9.770683, 8.752433, 7.4102974, 7.343308, 6.3835206, 6.773275, 8.128652]",16
440363.8199159088,4397541.803639073,"[20431, 20389, 20363, 20426, 20396, 20395, 20428, 20427, 20414]","[100.762535, 103.90269, 81.63412, 90.32008, 49.267895, 26.22868, 41.099506, 27.057552, 33.31063]","[8.752433, 7.4102974, 7.343308, 6.3835206, 6.773275, 8.128652, 4.4578953, 5.5716925, 5.977202]",16
440364.3221308872,4397540.9388962705,"[20389, 20363, 20336, 20396, 20395, 20385, 20427, 20414, 20401]","[103.90269, 81.63412, 51.80426, 49.267895, 26.22868, 22.68056, 27.057552, 33.31063, 24.507404]","[7.4102974, 7.343308, 8.903977, 6.773275, 8.128652, 10.289337, 5.5716925, 5.977202, 5.3368587]",16
440364.8243458656,4397540.074153467,"[20396, 20395, 20385, 20427, 20414, 20401, 20438, 20432, 20409]","[49.267895, 26.22868, 22.68056, 27.057552, 33.31063, 24.507404, 23.19859, 42.51045, 33.558956]","[6.773275, 8.128652, 10.289337, 5.5716925, 5.977202, 5.3368587, 4.6261573, 5.8094325, 4.3319645]",16
440365.32656084397,4397539.209410664,"[20396, 20395, 20385, 20427, 20414, 20401, 20438, 20432, 20409]","[49.267895, 26.22868, 22.68056, 27.057552, 33.31063, 24.507404, 23.19859, 42.51045, 33.558956]","[6.773275, 8.128652, 10.289337, 5.5716925, 5.977202, 5.3368587, 4.6261573, 5.8094325, 4.3319645]",16
440365.82877582236,4397538.344667861,"[20396, 20395, 20385, 20427, 20414, 20401, 20438, 20432, 20409]","[49.267895, 26.22868, 22.68056, 27.057552, 33.31063, 24.507404, 23.19859, 42.51045, 33.558956]","[6.773275, 8.128652, 10.289337, 5.5716925, 5.977202, 5.3368587, 4.6261573, 5.8094325, 4.3319645]",16
440366.33099080075,4397537.479925058,"[20414, 20401, 20403, 20432, 20409, 20419, 20447, 20428, 20417]","[33.31063, 24.507404, 40.88181, 42.51045, 33.558956, 73.460175, 52.71189, 67.95409, 94.70206]","[5.977202, 5.3368587, 6.3209667, 5.8094325, 4.3319645, 6.140054, 4.8941436, 4.664467, 8.242674]",16
440366.8332057791,4397536.615182254,"[20414, 20401, 20403, 20432, 20409, 20419, 20447, 20428, 20417]","[33.31063, 24.507404, 40.88181, 42.51045, 33.558956, 73.460175, 52.71189, 67.95409, 94.70206]","[5.977202, 5.3368587, 6.3209667, 5.8094325, 4.3319645, 6.140054, 4.8941436, 4.664467, 8.242674]",16
440367.3354207575,4397535.750439452,"[20432, 20409, 20419, 20447, 20428, 20417, 20453, 20430, 20405]","[42.51045, 33.558956, 73.460175, 52.71189, 67.95409, 94.70206, 55.304848, 71.95218, 79.734856]","[5.8094325, 4.3319645, 6.140054, 4.8941436, 4.664467, 8.242674, 3.9571216, 6.673659, 9.164694]",16
440367.83763573586,4397534.885696649,"[20432, 20409, 20419, 20447, 20428, 20417, 20453, 20430, 20405]","[42.51045, 33.558956, 73.460175, 52.71189, 67.95409, 94.70206, 55.304848, 71.95218, 79.734856]","[5.8094325, 4.3319645, 6.140054, 4.8941436, 4.664467, 8.242674, 3.9571216, 6.673659, 9.164694]",16
440368.33985071426,4397534.020953845,"[20428, 20417, 20362, 20430, 20405, 20364, 20455, 20408, 20399]","[67.95409, 94.70206, 93.12213, 71.95218, 79.734856, 56.43368, 69.47904, 66.97971, 74.43849]","[4.664467, 8.242674, 5.896505, 6.673659, 9.164694, 4.5886307, 6.8119965, 8.991089, 5.8528113]",16
440368.84206569265,4397533.156211043,"[20428, 20417, 20362, 20430, 20405, 20364, 20455, 20408, 20399]","[67.95409, 94.70206, 93.12213, 71.95218, 79.734856, 56.43368, 69.47904, 66.97971, 74.43849]","[4.664467, 8.242674, 5.896505, 6.673659, 9.164694, 4.5886307, 6.8119965, 8.991089, 5.8528113]",16
440369.34428067104,4397532.291468239,"[20430, 20405, 20364, 20455, 20408, 20399, 20450, 20429, 20395]","[71.95218, 79.734856, 56.43368, 69.47904, 66.97971, 74.43849, 90.0, 68.96249, 70.857735]","[6.673659, 9.164694, 4.5886307, 6.8119965, 8.991089, 5.8528113, 3.9328964, 7.4395123, 9.096004]",16
440369.8464956494,4397531.426725436,"[20430, 20405, 20364, 20455, 20408, 20399, 20450, 20429, 20395]","[71.95218, 79.734856, 56.43368, 69.47904, 66.97971, 74.43849, 90.0, 68.96249, 70.857735]","[6.673659, 9.164694, 4.5886307, 6.8119965, 8.991089, 5.8528113, 3.9328964, 7.4395123, 9.096004]",16
440370.34871062776,4397530.561982634,"[20405, 20364, 20394, 20408, 20399, 20373, 20429, 20395, 20352]","[79.734856, 56.43368, 45.90938, 66.97971, 74.43849, 117.235146, 68.96249, 70.857735, 85.82702]","[9.164694, 4.5886307, 3.1876051, 8.991089, 5.8528113, 5.460792, 7.4395123, 9.096004, 8.307174]",16
440370.85092560615,4397529.69723983,"[20408, 20399, 20373, 20429, 20395, 20352, 20442, 20416, 20389]","[66.97971, 74.43849, 117.235146, 68.96249, 70.857735, 85.82702, 99.462326, 79.77783, 83.49599]","[8.991089, 5.8528113, 5.460792, 7.4395123, 9.096004, 8.307174, 4.3480916, 8.808476, 10.930287]",16
440371.35314058454,4397528.832497027,"[20408, 20399, 20373, 20429, 20395, 20352, 20442, 20416, 20389]","[66.97971, 74.43849, 117.235146, 68.96249, 70.857735, 85.82702, 99.462326, 79.77783, 83.49599]","[8.991089, 5.8528113, 5.460792, 7.4395123, 9.096004, 8.307174, 4.3480916, 8.808476, 10.930287]",16
440371.85535556293,4397527.967754224,"[20429, 20395, 20352, 20442, 20416, 20389, 20434, 20404, 20373]","[68.96249, 70.857735, 85.82702, 99.462326, 79.77783, 83.49599, 139.49715, 119.01908, 119.585396]","[7.4395123, 9.096004, 8.307174, 4.3480916, 8.808476, 10.930287, 4.5117793, 11.080321, 12.560255]",16
440372.3575705413,4397527.103011421,"[20395, 20352, 20339, 20416, 20389, 20331, 20404, 20373, 20323]","[70.857735, 85.82702, 101.00877, 79.77783, 83.49599, 94.9353, 119.01908, 119.585396, 108.1527]","[9.096004, 8.307174, 10.56751, 8.808476, 10.930287, 12.6918335, 11.080321, 12.560255, 13.535346]",16
440372.8597855197,4397526.238268618,"[20416, 20389, 20331, 20404, 20373, 20323, 20378, 20328, 20315]","[79.77783, 83.49599, 94.9353, 119.01908, 119.585396, 108.1527, 114.443954, 109.31829, 104.19474]","[8.808476, 10.930287, 12.6918335, 11.080321, 12.560255, 13.535346, 11.524707, 10.175145, 12.363276]",16
440373.36200049805,4397525.373525815,"[20416, 20389, 20331, 20404, 20373, 20323, 20378, 20328, 20315]","[79.77783, 83.49599, 94.9353, 119.01908, 119.585396, 108.1527, 114.443954, 109.31829, 104.19474]","[8.808476, 10.930287, 12.6918335, 11.080321, 12.560255, 13.535346, 11.524707, 10.175145, 12.363276]",16
440373.86421547644,4397524.508783012,"[20416, 20389, 20331, 20404, 20373, 20323, 20378, 20328, 20315]","[79.77783, 83.49599, 94.9353, 119.01908, 119.585396, 108.1527, 114.443954, 109.31829, 104.19474]","[8.808476, 10.930287, 12.6918335, 11.080321, 12.560255, 13.535346, 11.524707, 10.175145, 12.363276]",16
440374.36643045483,4397523.644040208,"[20373, 20323, 20275, 20328, 20315, 20260, 20351, 20306, 20245]","[119.585396, 108.1527, 103.79087, 109.31829, 104.19474, 102.605576, 106.63095, 100.53571, 101.443695]","[12.560255, 13.535346, 15.810156, 10.175145, 12.363276, 16.886576, 8.568762, 13.27076, 17.485073]",16
440374.8686454332,4397522.779297406,"[20373, 20323, 20275, 20328, 20315, 20260, 20351, 20306, 20245]","[119.585396, 108.1527, 103.79087, 109.31829, 104.19474, 102.605576, 106.63095, 100.53571, 101.443695]","[12.560255, 13.535346, 15.810156, 10.175145, 12.363276, 16.886576, 8.568762, 13.27076, 17.485073]",16
440375.3708604116,4397521.9145546025,"[20328, 20315, 20260, 20351, 20306, 20245, 20323, 20297, 20232]","[109.31829, 104.19474, 102.605576, 106.63095, 100.53571, 101.443695, 143.79373, 108.81189, 101.481995]","[10.175145, 12.363276, 16.886576, 8.568762, 13.27076, 17.485073, 9.1956005, 13.51406, 18.083664]",16
440353.1581181809,4397562.603188135,"[20418, 20419, 20408, 20440, 20437, 20409, 20474, 20458, 20443]","[35.027943, 24.304548, 76.607506, 9.314779, 31.360947, 63.841293, 16.802256, 45.690277, 69.7575]","[4.6688247, 4.8605537, 8.441697, 6.8260207, 7.051459, 11.147785, 9.452052, 8.347741, 11.337978]",17
440353.659044747,4397561.737698345,"[20440, 20437, 20409, 20474, 20458, 20443, 20509, 20472, 20434]","[9.314779, 31.360947, 63.841293, 16.802256, 45.690277, 69.7575, 33.82616, 47.29061, 68.87839]","[6.8260207, 7.051459, 11.147785, 9.452052, 8.347741, 11.337978, 8.304021, 10.032842, 13.742232]",17
440354.1599713132,4397560.872208556,"[20437, 20409, 20351, 20458, 20443, 20398, 20472, 20434, 20377]","[31.360947, 63.841293, 71.67461, 45.690277, 69.7575, 78.269226, 47.29061, 68.87839, 81.21224]","[7.051459, 11.147785, 11.680453, 8.347741, 11.337978, 13.150123, 10.032842, 13.742232, 14.672038]",17
440354.66089787934,4397560.006718767,"[20458, 20443, 20398, 20472, 20434, 20377, 20506, 20493, 20391]","[45.690277, 69.7575, 78.269226, 47.29061, 68.87839, 81.21224, 44.683453, 63.544712, 65.847084]","[8.347741, 11.337978, 13.150123, 10.032842, 13.742232, 14.672038, 9.089458, 16.267635, 16.987597]",17
440355.16182444553,4397559.141228978,"[20458, 20443, 20398, 20472, 20434, 20377, 20506, 20493, 20391]","[45.690277, 69.7575, 78.269226, 47.29061, 68.87839, 81.21224, 44.683453, 63.544712, 65.847084]","[8.347741, 11.337978, 13.150123, 10.032842, 13.742232, 14.672038, 9.089458, 16.267635, 16.987597]",17
440355.66275101167,4397558.275739188,"[20472, 20434, 20377, 20506, 20493, 20391, 20517, 20492, 20424]","[47.29061, 68.87839, 81.21224, 44.683453, 63.544712, 65.847084, 70.72561, 75.27172, 64.11973]","[10.032842, 13.742232, 14.672038, 9.089458, 16.267635, 16.987597, 6.1597657, 13.412287, 15.676594]",17
440356.16367757786,4397557.410249399,"[20434, 20377, 20340, 20493, 20391, 20369, 20492, 20424, 20388]","[68.87839, 81.21224, 72.39536, 63.544712, 65.847084, 51.104683, 75.27172, 64.11973, 50.259266]","[13.742232, 14.672038, 7.766511, 16.267635, 16.987597, 9.437914, 13.412287, 15.676594, 11.977231]",17
440356.664604144,4397556.54475961,"[20434, 20377, 20340, 20493, 20391, 20369, 20492, 20424, 20388]","[68.87839, 81.21224, 72.39536, 63.544712, 65.847084, 51.104683, 75.27172, 64.11973, 50.259266]","[13.742232, 14.672038, 7.766511, 16.267635, 16.987597, 9.437914, 13.412287, 15.676594, 11.977231]",17
440357.16553071013,4397555.67926982,"[20493, 20391, 20369, 20492, 20424, 20388, 20499, 20457, 20427]","[63.544712, 65.847084, 51.104683, 75.27172, 64.11973, 50.259266, 71.30102, 60.370945, 60.25512]","[16.267635, 16.987597, 9.437914, 13.412287, 15.676594, 11.977231, 9.734637, 12.957385, 13.050128]",17
440357.6664572763,4397554.813780031,"[20493, 20391, 20369, 20492, 20424, 20388, 20499, 20457, 20427]","[63.544712, 65.847084, 51.104683, 75.27172, 64.11973, 50.259266, 71.30102, 60.370945, 60.25512]","[16.267635, 16.987597, 9.437914, 13.412287, 15.676594, 11.977231, 9.734637, 12.957385, 13.050128]",17
440358.16738384246,4397553.948290242,"[20424, 20388, 20354, 20457, 20427, 20381, 20484, 20435, 20384]","[64.11973, 50.259266, 68.096825, 60.370945, 60.25512, 70.39407, 87.77408, 78.11134, 66.99484]","[15.676594, 11.977231, 11.090773, 12.957385, 13.050128, 14.114602, 10.037869, 10.988106, 13.662607]",17
440358.66831040866,4397553.082800453,"[20424, 20388, 20354, 20457, 20427, 20381, 20484, 20435, 20384]","[64.11973, 50.259266, 68.096825, 60.370945, 60.25512, 70.39407, 87.77408, 78.11134, 66.99484]","[15.676594, 11.977231, 11.090773, 12.957385, 13.050128, 14.114602, 10.037869, 10.988106, 13.662607]",17
440359.1692369748,4397552.217310663,"[20457, 20427, 20381, 20484, 20435, 20384, 20456, 20436, 20428]","[60.370945, 60.25512, 70.39407, 87.77408, 78.11134, 66.99484, 90.21786, 79.273705, 61.02298]","[12.957385, 13.050128, 14.114602, 10.037869, 10.988106, 13.662607, 9.334587, 8.216602, 10.166443]",17
440359.6701635409,4397551.351820874,"[20457, 20427, 20381, 20484, 20435, 20384, 20456, 20436, 20428]","[60.370945, 60.25512, 70.39407, 87.77408, 78.11134, 66.99484, 90.21786, 79.273705, 61.02298]","[12.957385, 13.050128, 14.114602, 10.037869, 10.988106, 13.662607, 9.334587, 8.216602, 10.166443]",17
440360.1710901071,4397550.486331085,"[20427, 20381, 20327, 20435, 20384, 20336, 20436, 20428, 20376]","[60.25512, 70.39407, 66.19405, 78.11134, 66.99484, 51.20345, 79.273705, 61.02298, 55.124672]","[13.050128, 14.114602, 10.526032, 10.988106, 13.662607, 11.557115, 8.216602, 10.166443, 11.371724]",17
440360.67201667326,4397549.620841295,"[20435, 20384, 20336, 20436, 20428, 20376, 20445, 20410, 20413]","[78.11134, 66.99484, 51.20345, 79.273705, 61.02298, 55.124672, 73.957214, 68.51796, 65.95578]","[10.988106, 13.662607, 11.557115, 8.216602, 10.166443, 11.371724, 8.616261, 5.943485, 10.089585]",17
440361.17294323945,4397548.755351506,"[20435, 20384, 20336, 20436, 20428, 20376, 20445, 20410, 20413]","[78.11134, 66.99484, 51.20345, 79.273705, 61.02298, 55.124672, 73.957214, 68.51796, 65.95578]","[10.988106, 13.662607, 11.557115, 8.216602, 10.166443, 11.371724, 8.616261, 5.943485, 10.089585]",17
440361.6738698056,4397547.889861717,"[20436, 20428, 20376, 20445, 20410, 20413, 20460, 20420, 20429]","[79.273705, 61.02298, 55.124672, 73.957214, 68.51796, 65.95578, 71.15678, 75.06858, 87.917435]","[8.216602, 10.166443, 11.371724, 8.616261, 5.943485, 10.089585, 9.44852, 6.641121, 7.834187]",17
440362.1747963718,4397547.024371928,"[20428, 20376, 20367, 20410, 20413, 20328, 20420, 20429, 20385]","[61.02298, 55.124672, 46.07417, 68.51796, 65.95578, 67.43589, 75.06858, 87.917435, 86.46258]","[10.166443, 11.371724, 8.050863, 5.943485, 10.089585, 8.4310665, 6.641121, 7.834187, 9.770683]",17
440362.6757229379,4397546.158882138,"[20410, 20413, 20328, 20420, 20429, 20385, 20431, 20389, 20363]","[68.51796, 65.95578, 67.43589, 75.06858, 87.917435, 86.46258, 100.762535, 103.90269, 81.63412]","[5.943485, 10.089585, 8.4310665, 6.641121, 7.834187, 9.770683, 8.752433, 7.4102974, 7.343308]",17
440363.17664950405,4397545.29339235,"[20410, 20413, 20328, 20420, 20429, 20385, 20431, 20389, 20363]","[68.51796, 65.95578, 67.43589, 75.06858, 87.917435, 86.46258, 100.762535, 103.90269, 81.63412]","[5.943485, 10.089585, 8.4310665, 6.641121, 7.834187, 9.770683, 8.752433, 7.4102974, 7.343308]",17
440363.67757607024,4397544.427902561,"[20410, 20413, 20328, 20420, 20429, 20385, 20431, 20389, 20363]","[68.51796, 65.95578, 67.43589, 75.06858, 87.917435, 86.46258, 100.762535, 103.90269, 81.63412]","[5.943485, 10.089585, 8.4310665, 6.641121, 7.834187, 9.770683, 8.752433, 7.4102974, 7.343308]",17
440364.1785026364,4397543.562412771,"[20429, 20385, 20342, 20389, 20363, 20336, 20396, 20395, 20385]","[87.917435, 86.46258, 98.682526, 103.90269, 81.63412, 51.80426, 49.267895, 26.22868, 22.68056]","[7.834187, 9.770683, 7.3136916, 7.4102974, 7.343308, 8.903977, 6.773275, 8.128652, 10.289337]",17
440364.6794292026,4397542.696922982,"[20429, 20385, 20342, 20389, 20363, 20336, 20396, 20395, 20385]","[87.917435, 86.46258, 98.682526, 103.90269, 81.63412, 51.80426, 49.267895, 26.22868, 22.68056]","[7.834187, 9.770683, 7.3136916, 7.4102974, 7.343308, 8.903977, 6.773275, 8.128652, 10.289337]",17
440365.1803557687,4397541.831433193,"[20389, 20363, 20336, 20396, 20395, 20385, 20427, 20414, 20401]","[103.90269, 81.63412, 51.80426, 49.267895, 26.22868, 22.68056, 27.057552, 33.31063, 24.507404]","[7.4102974, 7.343308, 8.903977, 6.773275, 8.128652, 10.289337, 5.5716925, 5.977202, 5.3368587]",17
440365.68128233484,4397540.965943404,"[20389, 20363, 20336, 20396, 20395, 20385, 20427, 20414, 20401]","[103.90269, 81.63412, 51.80426, 49.267895, 26.22868, 22.68056, 27.057552, 33.31063, 24.507404]","[7.4102974, 7.343308, 8.903977, 6.773275, 8.128652, 10.289337, 5.5716925, 5.977202, 5.3368587]",17
440366.18220890104,4397540.100453614,"[20395, 20385, 20368, 20414, 20401, 20403, 20432, 20409, 20419]","[26.22868, 22.68056, 18.546854, 33.31063, 24.507404, 40.88181, 42.51045, 33.558956, 73.460175]","[8.128652, 10.289337, 11.44133, 5.977202, 5.3368587, 6.3209667, 5.8094325, 4.3319645, 6.140054]",17
440366.6831354672,4397539.234963825,"[20395, 20385, 20368, 20414, 20401, 20403, 20432, 20409, 20419]","[26.22868, 22.68056, 18.546854, 33.31063, 24.507404, 40.88181, 42.51045, 33.558956, 73.460175]","[8.128652, 10.289337, 11.44133, 5.977202, 5.3368587, 6.3209667, 5.8094325, 4.3319645, 6.140054]",17
440367.18406203337,4397538.369474036,"[20395, 20385, 20368, 20414, 20401, 20403, 20432, 20409, 20419]","[26.22868, 22.68056, 18.546854, 33.31063, 24.507404, 40.88181, 42.51045, 33.558956, 73.460175]","[8.128652, 10.289337, 11.44133, 5.977202, 5.3368587, 6.3209667, 5.8094325, 4.3319645, 6.140054]",17
440367.6849885995,4397537.503984246,"[20414, 20401, 20403, 20432, 20409, 20419, 20447, 20428, 20417]","[33.31063, 24.507404, 40.88181, 42.51045, 33.558956, 73.460175, 52.71189, 67.95409, 94.70206]","[5.977202, 5.3368587, 6.3209667, 5.8094325, 4.3319645, 6.140054, 4.8941436, 4.664467, 8.242674]",17
440368.1859151657,4397536.638494457,"[20401, 20403, 20368, 20409, 20419, 20376, 20428, 20417, 20362]","[24.507404, 40.88181, 66.0141, 33.558956, 73.460175, 81.44444, 67.95409, 94.70206, 93.12213]","[5.3368587, 6.3209667, 8.826652, 4.3319645, 6.140054, 8.129112, 4.664467, 8.242674, 5.896505]",17
440368.68684173183,4397535.773004668,"[20409, 20419, 20376, 20428, 20417, 20362, 20430, 20405, 20364]","[33.558956, 73.460175, 81.44444, 67.95409, 94.70206, 93.12213, 71.95218, 79.734856, 56.43368]","[4.3319645, 6.140054, 8.129112, 4.664467, 8.242674, 5.896505, 6.673659, 9.164694, 4.5886307]",17
440369.18776829797,4397534.907514879,"[20409, 20419, 20376, 20428, 20417, 20362, 20430, 20405, 20364]","[33.558956, 73.460175, 81.44444, 67.95409, 94.70206, 93.12213, 71.95218, 79.734856, 56.43368]","[4.3319645, 6.140054, 8.129112, 4.664467, 8.242674, 5.896505, 6.673659, 9.164694, 4.5886307]",17
440369.68869486416,4397534.042025089,"[20428, 20417, 20362, 20430, 20405, 20364, 20455, 20408, 20399]","[67.95409, 94.70206, 93.12213, 71.95218, 79.734856, 56.43368, 69.47904, 66.97971, 74.43849]","[4.664467, 8.242674, 5.896505, 6.673659, 9.164694, 4.5886307, 6.8119965, 8.991089, 5.8528113]",17
440370.1896214303,4397533.1765353,"[20417, 20362, 20367, 20405, 20364, 20394, 20408, 20399, 20373]","[94.70206, 93.12213, 48.012787, 79.734856, 56.43368, 45.90938, 66.97971, 74.43849, 117.235146]","[8.242674, 5.896505, 2.8881857, 9.164694, 4.5886307, 3.1876051, 8.991089, 5.8528113, 5.460792]",17
440370.6905479965,4397532.311045511,"[20405, 20364, 20394, 20408, 20399, 20373, 20429, 20395, 20352]","[79.734856, 56.43368, 45.90938, 66.97971, 74.43849, 117.235146, 68.96249, 70.857735, 85.82702]","[9.164694, 4.5886307, 3.1876051, 8.991089, 5.8528113, 5.460792, 7.4395123, 9.096004, 8.307174]",17
440371.1914745626,4397531.445555721,"[20405, 20364, 20394, 20408, 20399, 20373, 20429, 20395, 20352]","[79.734856, 56.43368, 45.90938, 66.97971, 74.43849, 117.235146, 68.96249, 70.857735, 85.82702]","[9.164694, 4.5886307, 3.1876051, 8.991089, 5.8528113, 5.460792, 7.4395123, 9.096004, 8.307174]",17
440371.6924011288,4397530.580065932,"[20405, 20364, 20394, 20408, 20399, 20373, 20429, 20395, 20352]","[79.734856, 56.43368, 45.90938, 66.97971, 74.43849, 117.235146, 68.96249, 70.857735, 85.82702]","[9.164694, 4.5886307, 3.1876051, 8.991089, 5.8528113, 5.460792, 7.4395123, 9.096004, 8.307174]",17
440372.19332769496,4397529.714576143,"[20399, 20373, 20363, 20395, 20352, 20339, 20416, 20389, 20331]","[74.43849, 117.235146, 102.4904, 70.857735, 85.82702, 101.00877, 79.77783, 83.49599, 94.9353]","[5.8528113, 5.460792, 11.435911, 9.096004, 8.307174, 10.56751, 8.808476, 10.930287, 12.6918335]",17
440372.6942542611,4397528.849086354,"[20399, 20373, 20363, 20395, 20352, 20339, 20416, 20389, 20331]","[74.43849, 117.235146, 102.4904, 70.857735, 85.82702, 101.00877, 79.77783, 83.49599, 94.9353]","[5.8528113, 5.460792, 11.435911, 9.096004, 8.307174, 10.56751, 8.808476, 10.930287, 12.6918335]",17
440373.1951808273,4397527.983596564,"[20395, 20352, 20339, 20416, 20389, 20331, 20404, 20373, 20323]","[70.857735, 85.82702, 101.00877, 79.77783, 83.49599, 94.9353, 119.01908, 119.585396, 108.1527]","[9.096004, 8.307174, 10.56751, 8.808476, 10.930287, 12.6918335, 11.080321, 12.560255, 13.535346]",17
440373.6961073934,4397527.118106775,"[20395, 20352, 20339, 20416, 20389, 20331, 20404, 20373, 20323]","[70.857735, 85.82702, 101.00877, 79.77783, 83.49599, 94.9353, 119.01908, 119.585396, 108.1527]","[9.096004, 8.307174, 10.56751, 8.808476, 10.930287, 12.6918335, 11.080321, 12.560255, 13.535346]",17
440374.1970339596,4397526.252616986,"[20389, 20331, 20287, 20373, 20323, 20275, 20328, 20315, 20260]","[83.49599, 94.9353, 103.35337, 119.585396, 108.1527, 103.79087, 109.31829, 104.19474, 102.605576]","[10.930287, 12.6918335, 14.272047, 12.560255, 13.535346, 15.810156, 10.175145, 12.363276, 16.886576]",17
440374.69796052575,4397525.387127196,"[20389, 20331, 20287, 20373, 20323, 20275, 20328, 20315, 20260]","[83.49599, 94.9353, 103.35337, 119.585396, 108.1527, 103.79087, 109.31829, 104.19474, 102.605576]","[10.930287, 12.6918335, 14.272047, 12.560255, 13.535346, 15.810156, 10.175145, 12.363276, 16.886576]",17
440375.1988870919,4397524.521637407,"[20389, 20331, 20287, 20373, 20323, 20275, 20328, 20315, 20260]","[83.49599, 94.9353, 103.35337, 119.585396, 108.1527, 103.79087, 109.31829, 104.19474, 102.605576]","[10.930287, 12.6918335, 14.272047, 12.560255, 13.535346, 15.810156, 10.175145, 12.363276, 16.886576]",17
440375.6998136581,4397523.656147618,"[20373, 20323, 20275, 20328, 20315, 20260, 20351, 20306, 20245]","[119.585396, 108.1527, 103.79087, 109.31829, 104.19474, 102.605576, 106.63095, 100.53571, 101.443695]","[12.560255, 13.535346, 15.810156, 10.175145, 12.363276, 16.886576, 8.568762, 13.27076, 17.485073]",17
